,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,popularity,uri,title,artist,top genre,year,target
619,0.85,0.562,123.086,0.0347,0.15,0.0627,4,0.631,9,244680,-8.52,0.9440000000000001,1,audio_features,45,spotify:track:5kxqPQ5Gasw1jXyBDCPDkN,Houses of the Holy - Remaster,Led Zeppelin,album rock,2007,1
620,0.609,0.0415,80.483,0.0483,0.44799999999999995,0.0007,3,0.484,2,517120,-8.81,0.61,1,audio_features,51,spotify:track:5v2vkoTamoisazJFanHJjk,Kashmir - Remaster,Led Zeppelin,album rock,2007,1
621,0.767,0.221,93.236,0.0736,0.0571,0.16699999999999998,4,0.278,9,388787,-9.454,0.439,1,audio_features,44,spotify:track:4KF1kzyeyPrgafyVm2UgQg,Nobody's Fault but Mine - Remaster,Led Zeppelin,album rock,2007,1
622,0.867,0.134,145.81,0.0506,0.0211,0.00856,4,0.32899999999999996,2,630880,-8.789,0.315,1,audio_features,45,spotify:track:4wCMKxkE3eMOTtlAx0NFEM,Achilles Last Stand - Remaster,Led Zeppelin,album rock,2007,1
623,0.7859999999999999,0.14400000000000002,104.06200000000001,0.0451,0.0138,0.102,4,0.43200000000000005,2,413920,-8.23,0.43700000000000006,1,audio_features,43,spotify:track:7uBnSdqm07uMBrp7nBmMu9,In the Evening - Remaster,Led Zeppelin,album rock,2007,1
624,0.7909999999999999,0.162,91.2,0.0303,0.12300000000000001,1.42e-05,4,0.552,7,355893,-8.356,0.698,1,audio_features,52,spotify:track:5UdShl12E6eHEgS8lQ1bPr,All My Love - Remaster,Led Zeppelin,album rock,2007,1
625,0.40399999999999997,0.14,108.01,0.0261,0.48700000000000004,0.0485,4,0.489,8,597600,-7.815,0.153,1,audio_features,66,spotify:track:0qprlw0jfsW4H9cG0FFE0Z,Cold Little Heart,Michael Kiwanuka,british soul,2016,1
626,0.8490000000000001,0.0758,103.44200000000001,0.106,0.491,0.000202,4,0.621,7,258960,-7.858,0.7170000000000001,1,audio_features,54,spotify:track:3ddle9t9JiBFVqHyrnaGxz,Black Man In A White World,Michael Kiwanuka,british soul,2016,1
627,0.485,0.38,77.008,0.0286,0.685,0.00151,4,0.415,3,256880,-7.6,0.287,0,audio_features,49,spotify:track:1HftX0dUDoMgbXUI7Cjv7g,Falling,Michael Kiwanuka,british soul,2016,1
628,0.584,0.34600000000000003,142.125,0.0381,0.25,8.45e-06,4,0.465,4,287520,-8.559,0.44,0,audio_features,47,spotify:track:5HQSAwlpkwsdna9DhGVlUq,Place I Belong,Michael Kiwanuka,british soul,2016,1
629,0.494,0.17300000000000001,169.66099999999997,0.028999999999999998,0.157,0.000407,4,0.278,7,427093,-7.853,0.527,0,audio_features,66,spotify:track:7oOEFDLSQscl0uGulnIEmG,Love & Hate,Michael Kiwanuka,british soul,2016,1
630,0.764,0.141,107.806,0.0254,0.0129,0.000171,4,0.684,6,233413,-5.3420000000000005,0.9440000000000001,0,audio_features,59,spotify:track:0f2zcrhhHT59aIGQvRlTZ1,One More Night,Michael Kiwanuka,british soul,2016,1
631,0.37,0.11,149.467,0.0346,0.586,0.0322,4,0.537,2,165987,-10.606,0.395,0,audio_features,51,spotify:track:6GVSdu24y9O1NA6DME7CkV,I'll Never Love,Michael Kiwanuka,british soul,2016,1
632,0.469,0.098,160.122,0.0374,0.252,0.00255,4,0.29600000000000004,8,342827,-8.005,0.263,1,audio_features,46,spotify:track:0bXIoZNSmiNKlt9UjZqCbZ,Rule The World,Michael Kiwanuka,british soul,2016,1
633,0.46,0.0703,143.977,0.03,0.684,4.48e-05,4,0.542,10,425147,-8.701,0.42100000000000004,0,audio_features,44,spotify:track:4pjnTKFhJxQzyd90onjqQi,Father's Child,Michael Kiwanuka,british soul,2016,1
634,0.325,0.0983,168.59799999999998,0.0449,0.644,0.00122,4,0.371,5,299640,-7.894,0.153,1,audio_features,51,spotify:track:1K7Au8g0mdUzD4ve0hXUg2,The Final Frame,Michael Kiwanuka,british soul,2016,1
635,0.6659999999999999,0.0316,182.107,0.0346,0.297,0.10300000000000001,4,0.47600000000000003,9,253867,-9.309,0.855,1,audio_features,54,spotify:track:5cgL1YdlGWR5KfncpAGFQk,Custard Pie - 1990 Remaster,Led Zeppelin,album rock,1975,1
636,0.752,0.0658,205.47,0.0317,0.0133,0.00979,4,0.36700000000000005,6,336907,-8.134,0.401,0,audio_features,55,spotify:track:4hLQfgtzEyxme6w5GiwAEy,The Rover - 1993 Remaster,Led Zeppelin,album rock,1975,1
637,0.843,0.19899999999999998,101.855,0.0581,0.13699999999999998,0.00586,4,0.33,2,665600,-10.221,0.474,1,audio_features,51,spotify:track:5g9VOUgrn7ozYE3ZQm8w41,In My Time of Dying - 1990 Remaster,Led Zeppelin,album rock,1975,1
638,0.8640000000000001,0.648,123.325,0.034,0.11199999999999999,0.247,4,0.629,9,242080,-7.561,0.958,1,audio_features,52,spotify:track:4es5wreov9D4Y4fXLGZkuB,Houses of the Holy - 1990 Remaster,Led Zeppelin,album rock,1975,1
639,0.835,0.0864,111.25,0.0487,0.163,0.179,4,0.55,7,335467,-8.632,0.8079999999999999,0,audio_features,56,spotify:track:2g7iUTiLRue30KAXnesFgt,Trampled Under Foot - 1990 Remaster,Led Zeppelin,album rock,1975,1
640,0.536,0.155,80.617,0.0427,0.488,4.22e-05,3,0.48,2,508200,-11.165999999999999,0.581,1,audio_features,70,spotify:track:2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,Led Zeppelin,album rock,1975,1
641,0.337,0.0421,127.212,0.0385,0.0699,0.000611,4,0.309,2,526587,-12.800999999999998,0.0949,1,audio_features,51,spotify:track:3Ch9zofxkeb5Dh1poeEhF8,In the Light - 1990 Remaster,Led Zeppelin,album rock,1975,1
642,0.295,0.0946,171.668,0.0375,0.667,0.835,4,0.34299999999999997,0,126373,-18.524,0.261,1,audio_features,49,spotify:track:6kpMYSZ58MkohGS7OkO4A9,Bron-Yr-Aur - 1993 Remaster,Led Zeppelin,album rock,1975,1
643,0.513,0.141,92.242,0.0279,0.584,0.282,4,0.39,0,313893,-10.405999999999999,0.499,1,audio_features,50,spotify:track:0AOnpRWH1YSIjOP8g5fFLw,Down by the Seaside - 1993 Remaster,Led Zeppelin,album rock,1975,1
644,0.4,0.0716,76.982,0.0439,0.526,0.0378,4,0.544,2,391400,-12.504000000000001,0.264,1,audio_features,59,spotify:track:1NV6sCADgcLSW7DG7zSWlq,Ten Years Gone - 1990 Remaster,Led Zeppelin,album rock,1975,1
645,0.687,0.114,99.93700000000001,0.0288,0.142,0.0117,4,0.517,2,216307,-10.115,0.522,1,audio_features,45,spotify:track:5EA85PEatJC4WCAN0c0U5j,Night Flight - 1993 Remaster,Led Zeppelin,album rock,1975,1
646,0.74,0.0958,111.09700000000001,0.044000000000000004,0.00148,0.0729,4,0.513,7,249800,-9.29,0.5770000000000001,0,audio_features,48,spotify:track:2256UUbtBrQJSrbzYpDviT,The Wanton Song - 1990 Remaster,Led Zeppelin,album rock,1975,1
647,0.863,0.0616,132.816,0.0459,0.433,0.89,4,0.63,4,231400,-12.140999999999998,0.975,1,audio_features,46,spotify:track:28PMkoSk7yRzC5u8ujbWmZ,Boogie with Stu - 1993 Remaster,Led Zeppelin,album rock,1975,1
648,0.746,0.359,127.677,0.0602,0.586,4.07e-05,4,0.755,7,264400,-12.149000000000001,0.614,1,audio_features,45,spotify:track:7kMMTfdIkDJpmrkxBlVwEf,Black Country Woman - 1993 Remaster,Led Zeppelin,album rock,1975,1
649,0.8740000000000001,0.319,113.351,0.038,0.297,0.0623,4,0.42100000000000004,9,282707,-9.702,0.61,1,audio_features,44,spotify:track:49u4hT2jJx1l4u5UeUFMZs,Sick Again - 1993 Remaster,Led Zeppelin,album rock,1975,1
650,0.909,0.125,173.674,0.0574,0.135,0.0336,4,0.307,9,366136,-7.08,0.44299999999999995,0,audio_features,68,spotify:track:3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,Deep Purple,album rock,1972,1
651,0.532,0.17800000000000002,173.109,0.0298,0.248,0.292,4,0.485,10,290899,-9.343,0.836,1,audio_features,41,spotify:track:1OfOS5ZTxgH3kK2xSM78bo,Maybe I'm A Leo - Remastered 2012,Deep Purple,album rock,1972,1
652,0.919,0.242,148.993,0.0777,0.239,0.461,4,0.447,7,303894,-8.597000000000001,0.779,1,audio_features,44,spotify:track:5cXKhFw5kjRSfifazrnPbp,Pictures Of Home - Remastered 2012,Deep Purple,album rock,1972,1
653,0.711,0.0806,142.531,0.038,0.284,0.0264,4,0.589,11,238355,-9.374,0.898,0,audio_features,43,spotify:track:7Hak5ai4Zs9BR4OMrPZbgH,Never Before - Remastered 2012,Deep Purple,album rock,1972,1
654,0.6759999999999999,0.11199999999999999,114.169,0.0279,0.13,0.225,4,0.598,0,340742,-9.211,0.805,1,audio_features,75,spotify:track:5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,Deep Purple,album rock,1972,1
655,0.732,0.2,188.02,0.0666,0.371,0.622,4,0.32,5,442841,-9.957,0.45799999999999996,0,audio_features,51,spotify:track:27WqFiOFm2u1hax2ksdyqK,Lazy - Remastered 2012,Deep Purple,album rock,1972,1
656,0.878,0.235,129.236,0.0443,0.0264,0.7759999999999999,4,0.62,9,272996,-9.064,0.708,1,audio_features,49,spotify:track:5S126DaCBZ8z6yh7B1Lszr,Space Truckin' - Remastered 2012,Deep Purple,album rock,1972,1
657,0.27399999999999997,0.0724,64.21,0.0363,0.843,0.0165,4,0.52,11,209246,-10.661,0.222,0,audio_features,56,spotify:track:0JtcFIgrkSagrM5JdFakeO,When A Blind Man Cries - Non Album B-Side;2012 - Remaster,Deep Purple,album rock,1972,1
658,0.6459999999999999,0.22399999999999998,144.996,0.12300000000000001,0.456,0.0,4,0.723,2,233547,-5.267,0.35,0,audio_features,12,spotify:track:7aeQFiuHnKSlaV8QGDj0n5,Srce,DNK,,2019,1
659,0.915,0.898,150.005,0.0475,0.106,0.0,4,0.536,8,199061,-4.744,0.615,0,audio_features,10,spotify:track:1Dl8INvlKN2sW1uxE8OEBU,Avion,DNK,,2019,1
660,0.988,0.29,154.049,0.135,0.389,0.0,4,0.539,3,182907,-1.493,0.502,1,audio_features,12,spotify:track:1jdfTJ09gbJvmEni65pPwK,Shto saka neka bide,DNK,,2019,1
661,0.831,0.109,169.88099999999997,0.106,0.068,0.0,4,0.64,4,180323,-3.3110000000000004,0.581,1,audio_features,3,spotify:track:1qo0nRdMR7ioFCjOEvio0a,Dobra devojka,DNK,,2019,1
662,0.467,0.0683,139.971,0.0509,0.006220000000000001,0.0606,4,0.789,1,212613,-8.657,0.434,1,audio_features,3,spotify:track:2UFovrLB5emaLjLQtXcUfS,Dada,DNK,,2019,1
663,0.797,0.0693,90.005,0.126,0.0281,4.49e-05,4,0.787,11,189347,-2.575,0.7759999999999999,0,audio_features,3,spotify:track:28sPV8KT0oqNKbEml7iAh2,Starleta,DNK,,2019,1
664,0.848,0.125,163.586,0.27899999999999997,0.00592,0.0,4,0.363,8,242390,-9.163,0.627,1,audio_features,2,spotify:track:16I0dZOC0DGdpirDL9lE6b,Mochanje,DNK & Afu-Ra,alternative hip hop,2019,1
665,0.655,0.10300000000000001,173.97400000000002,0.335,0.385,0.0,4,0.711,2,217861,-8.328,0.41,1,audio_features,4,spotify:track:4pDIKqLPG7PKZAeJTTLDnn,Preku kur,DNK,,2019,1
666,0.574,0.149,73.235,0.174,0.00899,0.0,1,0.621,11,189910,-9.799,0.409,0,audio_features,2,spotify:track:7E7jK8hC7AVzzXLcPjj1Mp,Opushteno,DNK,,2019,1
667,0.8490000000000001,0.106,92.022,0.0674,0.21,0.0,4,0.625,7,251820,-5.114,0.618,1,audio_features,2,spotify:track:1c0yQmP6oiFZYx98BLp3TK,Moeto maalo,DNK & Elena Risteska,eurovision,2019,1
668,0.912,0.0773,110.006,0.0781,0.11800000000000001,0.0,4,0.777,8,203076,-5.736000000000001,0.5,0,audio_features,2,spotify:track:1MPOEAAk3HVUGH4dqympyU,Nevina,DNK & Gidra Connect,,2019,1
669,0.836,0.33299999999999996,115.985,0.0364,0.11,0.0,4,0.711,11,258473,-6.312,0.805,0,audio_features,7,spotify:track:5o8pBeODcMlXUMVpZrxpxZ,Od utro do mrak,DNK & Magdalena Ena,macedonian pop,2019,1
670,0.703,0.0637,120.016,0.0332,0.0053,0.0117,4,0.804,0,219063,-6.879,0.958,1,audio_features,1,spotify:track:4uowa8L1GajHZfiWQkuW0Y,Nisam glup,DNK & Marko Dzurovski,,2019,1
671,0.812,0.198,128.014,0.106,0.00195,1.65e-05,4,0.711,8,225672,-4.85,0.7170000000000001,1,audio_features,2,spotify:track:62pyl3OCtlMJ8RBUDKDydh,Disko djungla,DNK & Maja Sazdanovska,,2019,1
672,0.303,0.603,182.02599999999998,0.0295,0.736,0.0,4,0.27399999999999997,5,307043,-9.872,0.263,0,audio_features,1,spotify:track:7ehQx2HYZMs0oC3nmc3V4p,Rolling in the deep,DNK,,2019,1
673,0.784,0.10099999999999999,150.076,0.0654,0.581,0.0,4,0.64,8,167889,-7.182,0.7140000000000001,0,audio_features,1,spotify:track:05WpZX54Ys0wEkJw1t6a7Q,Avion (Remix),DNK,,2019,1
674,0.88,0.319,100.45700000000001,0.0532,0.0058200000000000005,0.000508,4,0.40299999999999997,0,399693,-5.872000000000001,0.235,1,audio_features,36,spotify:track:27ioynOLr7DC7vrpInpn5G,Still of the Night - 2017 Remaster,Whitesnake,album rock,1987,1
675,0.9520000000000001,0.081,137.343,0.128,0.0019,2.09e-06,4,0.231,9,210293,-4.7589999999999995,0.174,0,audio_features,29,spotify:track:12hFwy0YNih79cPEXlf8x2,Give Me All Your Love - 2017 Remaster,Whitesnake,album rock,1987,1
676,0.9740000000000001,0.168,151.514,0.107,0.00124,2.46e-05,4,0.37,7,248013,-5.757999999999999,0.175,1,audio_features,38,spotify:track:2dLBfL42DRZZxwLN97P7Xc,Bad Boys - 2017 Remaster,Whitesnake,album rock,1987,1
677,0.79,0.115,180.356,0.0386,0.109,0.0,4,0.33299999999999996,0,284600,-6.8020000000000005,0.534,1,audio_features,54,spotify:track:0LIEDX1qDrcsFbWCUsYJmR,Is This Love - 2017 Remaster,Whitesnake,album rock,1987,1
678,0.846,0.0913,90.17200000000001,0.0365,0.151,7.730000000000001e-05,4,0.384,7,275693,-5.591,0.272,1,audio_features,52,spotify:track:0Cp7pkYwl4WCGRHhrfcsrg,Here I Go Again - 1987 Version; 2017 Remaster,Whitesnake,album rock,1987,1
679,0.976,0.0647,90.72200000000001,0.0786,0.0196,1.58e-05,4,0.332,7,218387,-5.532,0.311,1,audio_features,33,spotify:track:3pGv9pIXZbSAVPN0qh5eC2,Straight for the Heart - 2017 Remaster,Whitesnake,album rock,1987,1
680,0.882,0.294,131.201,0.0771,0.0284,1.22e-05,4,0.392,4,394813,-6.8,0.264,0,audio_features,27,spotify:track:6IKEmgHvjmPLCZRf3oq4eu,Looking for Love - 2017 Remaster,Whitesnake,album rock,1987,1
681,0.968,0.315,145.696,0.127,0.0023899999999999998,4.210000000000001e-05,4,0.43799999999999994,0,263360,-5.392,0.163,1,audio_features,35,spotify:track:1Ybsps447Nzgn2J4u7Bg5O,Children of the Night - 2017 Remaster,Whitesnake,album rock,1987,1
682,0.9490000000000001,0.105,148.127,0.0889,0.0133,0.0,4,0.365,7,251667,-5.414,0.345,1,audio_features,26,spotify:track:1OLhwXwEFwQlAWJ4N0uIhE,You're Gonna Break My Heart Again - 2017 Remaster,Whitesnake,album rock,1987,1
683,0.919,0.385,128.439,0.10300000000000001,0.00105,1.88e-05,3,0.39299999999999996,4,338160,-6.16,0.257,0,audio_features,25,spotify:track:2JDseZdNbNW13lx2hHB0SJ,Crying in the Rain - 1987 Version; 2017 Remaster,Whitesnake,album rock,1987,1
684,0.851,0.0687,86.134,0.0441,0.0136,6.99e-06,4,0.309,7,309733,-5.565,0.27399999999999997,1,audio_features,21,spotify:track:2bq9SPPn0zrZEGMgl0XGJM,Don't Turn Away - 2017 Remaster,Whitesnake,album rock,1987,1
685,0.903,0.6709999999999999,90.882,0.145,0.622,0.0,4,0.703,0,204823,-4.9030000000000005,0.847,1,audio_features,2,spotify:track:2pjI5Fg1u07NyEuk5GPfZR,Sponzorusha,DNK,,2019,1
686,0.862,0.12,90.009,0.046,0.18100000000000002,1.16e-06,4,0.7509999999999999,1,216000,-3.554,0.9209999999999999,1,audio_features,5,spotify:track:1ZAPUbhDPZZOvOAQ9Y8dG6,Taa toa go krie,DNK,,2019,1
687,0.508,0.344,143.953,0.0534,0.0542,0.00182,4,0.65,1,279927,-7.794,0.691,1,audio_features,3,spotify:track:6ovDiHP5hUNqgIbxjkJ8lw,Blagodaram odnapred,DNK,,2019,1
688,0.669,0.107,94.999,0.0524,0.187,7.31e-06,4,0.76,1,216059,-5.492000000000001,0.5589999999999999,1,audio_features,2,spotify:track:2Rq0TJuwB76j7aJUNKijKc,Ljubovta,DNK,,2019,1
689,0.893,0.0911,158.076,0.102,0.23600000000000002,0.0,4,0.527,2,217853,-4.861000000000001,0.6559999999999999,0,audio_features,3,spotify:track:1wCT7ZZE8h6sYxj0ulTWD2,Kazhano e se,DNK,,2019,1
690,0.826,0.20199999999999999,100.601,0.0674,0.0133,3.35e-06,4,0.6559999999999999,10,212715,-4.8839999999999995,0.512,0,audio_features,2,spotify:track:2E4l3jmDQHKKI4AiEkLb6O,Sama,DNK & Vrchak,,2019,1
691,0.855,0.456,110.008,0.175,0.0938,0.0,4,0.746,8,227579,-5.093,0.7040000000000001,0,audio_features,3,spotify:track:6TnrNvTuXxHzHHdWVUGorO,Zmej,DNK & Connect & Vrchak,balkan hip hop,2019,1
692,0.69,0.57,150.048,0.147,0.40399999999999997,5.13e-05,4,0.6829999999999999,5,198281,-10.091000000000001,0.804,0,audio_features,2,spotify:track:23SUqmT88H8MF9RDiaY2Oh,Jump,DNK,,2019,1
693,0.787,0.319,103.992,0.0491,0.0733,2.3800000000000003e-05,4,0.722,1,218280,-5.357,0.21600000000000003,0,audio_features,12,spotify:track:5vEMLnUZdqgS44bOzKmAW4,Navlechen na tebe,DNK & Vrchak,,2019,1
694,0.84,0.161,89.021,0.29,0.449,5.5299999999999996e-05,4,0.785,7,221707,-6.053999999999999,0.634,1,audio_features,2,spotify:track:02lLr9P74vdvrY6K86BCl4,Puka,DNK & VIP,azonto,2019,1
695,0.5,0.0972,173.986,0.0936,0.35,0.0007160000000000001,4,0.624,7,261956,-10.749,0.205,1,audio_features,1,spotify:track:7LIUZGlkXCKLrBf4B6fD5R,Dali bi...?,DNK,,2019,1
696,0.8320000000000001,0.408,74.987,0.152,0.243,0.0,4,0.637,11,223880,-6.257999999999999,0.7240000000000001,1,audio_features,5,spotify:track:31IzNdMVZE512gLBHRfHiD,Pazi se od mene,DNK & Vrchak,,2019,1
697,0.9390000000000001,0.166,111.811,0.0423,0.298,0.0,4,0.7290000000000001,10,201108,-1.807,0.48100000000000004,0,audio_features,2,spotify:track:7LxtVbDwvrqw5PnPMkyh08,Otrovna si,DNK,,2019,1
698,0.775,0.10400000000000001,131.995,0.0381,0.009859999999999999,4.24e-06,4,0.669,1,227474,-6.593,0.42,1,audio_features,2,spotify:track:4rbla2lHggJwmihyB2KRLY,Prv,DNK & Vrchak,,2019,1
699,0.8540000000000001,0.172,115.02799999999999,0.0313,0.0106,3e-06,4,0.778,1,204707,-5.591,0.7240000000000001,1,audio_features,7,spotify:track:34yARuziCzOGzOiw7qePxr,Polna mesechina,DNK,,2019,1
700,0.958,0.276,110.02600000000001,0.0549,0.0797,2.7600000000000003e-05,4,0.6679999999999999,4,207804,-4.322,0.6890000000000001,0,audio_features,4,spotify:track:7ptMiT2MMQiL07dIOgiYmp,Luda,DNK & Vrchak & Tamara,latin arena pop,2019,1
701,0.919,0.0499,72.484,0.062,0.168,0.0,4,0.499,1,199477,-3.517,0.596,0,audio_features,5,spotify:track:0MmT8JMKN2JobPmaO0PBSX,Stojam sam,DNK,,2019,1
702,0.764,0.0847,140.02700000000002,0.0291,0.024,0.0,4,0.7190000000000001,6,187240,-4.056,0.8740000000000001,0,audio_features,14,spotify:track:2N1M51vmSxUI6y9T7rFXT6,Samo taa znae kako,DNK,,2019,1
703,0.8029999999999999,0.114,130.02,0.0348,0.0412,6.82e-06,4,0.711,8,186780,-5.113,0.341,0,audio_features,2,spotify:track:4XkH2IJGGW62UM1cPZeiCF,Imav se,DNK,,2019,1
704,0.7140000000000001,0.0571,155.005,0.0455,0.262,0.0,4,0.517,11,199109,-5.907,0.381,0,audio_features,5,spotify:track:6mBH6rTB8F8ouh0VoBYErM,Nekoj drug,DNK,,2019,1
705,0.7879999999999999,0.0764,156.047,0.138,0.0165,0.0,4,0.557,2,229977,-5.54,0.491,0,audio_features,4,spotify:track:5d3s0CA645d9pvkcDcdi8M,Temno e,DNK,,2019,1
706,0.363,0.113,140.452,0.0388,0.867,0.0,4,0.313,1,231570,-6.757000000000001,0.266,1,audio_features,2,spotify:track:6mPvaAPUI2ryyyWd70oRCP,Ushte eden den,DNK,,2019,1
707,0.621,0.0695,140.186,0.0364,0.713,0.0,4,0.45399999999999996,4,202325,-5.867000000000001,0.125,0,audio_features,6,spotify:track:678xKI432tDjnMngHIyerL,Sever i jug,DNK,,2019,1
708,0.7609999999999999,0.373,77.985,0.037000000000000005,0.418,0.0,4,0.51,4,185769,-4.447,0.431,1,audio_features,5,spotify:track:6AZKt77NIxz84THnkWH63X,Najmila,DNK,,2019,1
709,0.6609999999999999,0.0964,87.001,0.11699999999999999,0.0809,0.0,4,0.8270000000000001,11,201653,-7.276,0.731,0,audio_features,4,spotify:track:5Ze0bjesUA0ft4Pw5EfjOF,Zver,DNK,,2019,1
710,0.833,0.0962,98.035,0.0479,0.0467,0.0,4,0.6809999999999999,6,206944,-5.051,0.7440000000000001,0,audio_features,10,spotify:track:3bZHG9LZ9mrVp9FLAUJXQs,Frazi ljubovni,DNK & Tamara Todevska,macedonian pop,2019,1
711,0.679,0.2,99.89,0.226,0.076,4.7e-05,4,0.688,8,201322,-5.794,0.5579999999999999,1,audio_features,6,spotify:track:4KzagYIL1d7cpbnJ6T1JDn,Ona e od Shutka,DNK & Baby Dooks,,2019,1
712,0.862,0.14400000000000002,114.978,0.034,0.13699999999999998,0.0,4,0.657,9,228742,-4.61,0.95,0,audio_features,3,spotify:track:5zo0lJ0RtnYuj7rx5YFa7T,Jas i ti,DNK,,2019,1
713,0.726,0.126,159.975,0.0471,0.00133,0.853,4,0.384,7,267973,-6.752999999999999,0.111,1,audio_features,28,spotify:track:3nMHHTRTXCKONnQahNyumi,Worlds Collide,Apocalyptica,alternative metal,2007,1
714,0.914,0.11599999999999999,135.076,0.21100000000000002,0.00251,0.888,4,0.247,5,249733,-4.513,0.387,0,audio_features,28,spotify:track:6gtb1Oh7qRjobkH4jfJAnj,Grace,Apocalyptica & Hotei,alternative metal,2007,1
715,0.856,0.12,84.542,0.0331,0.00016999999999999999,0.00302,4,0.509,11,213960,-3.943,0.535,0,audio_features,47,spotify:track:1JrtC2ubRFV2xB79J3UY1Z,I'm Not Jesus - International Version,Apocalyptica & Corey Taylor,alternative metal,2007,1
716,0.927,0.0996,91.035,0.0547,0.000676,0.674,4,0.478,2,226773,-4.175,0.402,1,audio_features,22,spotify:track:4cxYJHjfbpDfGWXsShf23p,Ion,Apocalyptica,alternative metal,2007,1
717,0.836,0.23,113.036,0.0436,0.000205,0.49700000000000005,4,0.435,9,257907,-4.5489999999999995,0.0523,0,audio_features,39,spotify:track:5pUAyAxO3yfmqPo0Mytxna,Helden,Apocalyptica & Till Lindemann,alternative metal,2007,1
718,0.938,0.11199999999999999,142.001,0.0534,0.0012900000000000001,0.885,4,0.509,7,272667,-5.667000000000001,0.235,0,audio_features,23,spotify:track:44z9rjiORtJPUTdKrU1Gq8,Stroke,Apocalyptica,alternative metal,2007,1
719,0.97,0.0838,169.94099999999997,0.135,1.4800000000000002e-05,0.778,4,0.298,1,287653,-3.819,0.242,1,audio_features,21,spotify:track:5UozQOJqIq1dCJQFeEsks9,Last Hope,Apocalyptica & Dave Lombardo,alternative metal,2007,1
720,0.792,0.131,179.067,0.0413,0.008329999999999999,0.0,4,0.27399999999999997,2,237347,-4.388,0.092,0,audio_features,54,spotify:track:4eD48Ur3heQtP8ZGzl7buk,I Don't Care,Apocalyptica & Adam Gontier,alternative metal,2007,1
721,0.9209999999999999,0.342,155.077,0.14,0.0174,0.222,4,0.39799999999999996,0,256533,-3.9360000000000004,0.46399999999999997,0,audio_features,23,spotify:track:0Q3WUVR11vNDtXa0PuAFHt,Burn,Apocalyptica,alternative metal,2007,1
722,0.705,0.285,103.87100000000001,0.0408,0.00185,2.6000000000000002e-05,4,0.408,2,259293,-4.677,0.062,0,audio_features,34,spotify:track:5Lysn50IrP729Y2H3MXJcs,S.O.S. (Anything but Love),Apocalyptica & Cristina Scabbia,alternative metal,2007,1
723,0.7909999999999999,0.12,129.912,0.0407,0.0253,0.674,4,0.428,0,349320,-5.194,0.131,0,audio_features,23,spotify:track:2chfra7DyGWZpVcpjdcOfP,Peace,Apocalyptica,alternative metal,2007,1
724,0.8690000000000001,0.278,168.972,0.0425,0.000997,0.0,4,0.409,1,224347,-5.603,0.503,1,audio_features,12,spotify:track:3hNGngcACmM493EPcd1ua6,I'm Not Jesus - Pain Remix,Apocalyptica & Corey Taylor,alternative metal,2007,1
725,0.76,0.608,130.0,0.161,0.0003,0.6579999999999999,4,0.807,7,482880,-8.325,0.479,1,audio_features,9,spotify:track:2ueHTvubCI2cAB1U0fN4ov,I'm Not Jesus - Albert Vorne Mix,Apocalyptica & Corey Taylor & Albert Vorne,alternative metal,2007,1
726,0.943,0.59,179.55700000000002,0.0874,0.0068,0.0622,4,0.18600000000000003,9,230840,-2.154,0.603,1,audio_features,40,spotify:track:288cy2QRIj1CA7s1Ifu0ip,Blackout - 2015 Remaster,Scorpions,album rock,1982,1
